Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Теннисные струны,281794-17RD,"Теннисная струна Head LYNX (красный) 1,25 200 метров",Head,15382 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-krasnyi-1-25-200-mietrov-8268,Бисертская: 1 боб,1.0,public/data/product_images/bec050bc799b.webp,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0
Теннисные струны,281794-16RD,"Теннисная струна Head LYNX (красный) 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-krasnyi-1-30-12-mietrov-8269,Ижевск: 1 сет | Тюмень (Народная): 11.5 сет | Парина: 16 сет | Санкт-Петербург (Спортивная): 7.5 сет,36.0,public/data/product_images/caf462e78d44.webp,0.0,7.5,0,0.0,16.0,0.0,0,11.5,0.0,1.0
Теннисные струны,281784-AN,"Теннисная струна Head LYNX (Серый) 1,25 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-sieryi-1-25-12-mietrov-6670,Соболева: 6 сет | Тюмень: 1 сет | Парина: 6 сет | Санкт-Петербург (Спортивная): 12 сет,25.0,public/data/product_images/43348aa1e8b7.webp,0.0,12.0,0,6.0,6.0,0.0,0,1.0,0.0,0.0
Теннисные струны,281052,Теннисная струна Head Lynx Touch - Smoky 1.25 12м,Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-touch-smoky-1-25-12m-14014,Парина: 11.5 сет | Санкт-Петербург (Спортивная): 0.5 сет,12.0,public/data/product_images/cdbf0c352960.webp,0.0,0.5,0,0.0,11.5,0.0,0,0.0,0.0,0.0
Теннисные струны,281042,"Теннисная струна Head Lynx Touch - Smoky 1,30 12м",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-touch-smoky-1-30-12m-19102,Парина: 6 сет | Тюмень (Народная): 7 сет | Санкт-Петербург (Спортивная): 5 сет,18.0,public/data/product_images/b17d4908b290.webp,0.0,5.0,0,0.0,6.0,0.0,0,7.0,0.0,0.0
Теннисные струны,281052,Теннисная струна Head Lynx Touch - Smoky 1.30 200м,Head,15787 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-touch-smoky-1-30-200m-13013,Санкт-Петербург (Спортивная): 1 боб | Парина: 1 боб,2.0,public/data/product_images/ac88cf360099.webp,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281799-GR,"Теннисная струна Head LYNX Tour Anthracite 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-anthracite-1-30-12-mietrov-17722,Уфа: 6 сет | Соболева: 7.5 сет | Парина: 17 сет,30.5,public/data/product_images/122410d3f8d9.webp,0.0,0.0,0,7.5,17.0,0.0,0,0.0,6.0,0.0
Теннисные струны,281799-BK,"Теннисная струна Head LYNX Tour Black 1,25 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-black-1-25-12-mietrov-14131,Парина: 6 сет | Санкт-Петербург (Спортивная): 6 сет | Уфа: 16 сет,28.0,public/data/product_images/73640a94cd2c.webp,0.0,6.0,0,0.0,6.0,0.0,0,0.0,16.0,0.0
Теннисные струны,281799-BK,"Теннисная струна Head LYNX Tour Black 1,25 200 метров",Head,12990 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-black-1-25-200-mietrov-14132,Парина: 1 боб | Соболева: 1 боб | Ижевск: 1 боб | Санкт-Петербург (Спортивная): 1 боб,4.0,public/data/product_images/3aa9c3bb8538.webp,0.0,1.0,0,1.0,1.0,0.0,0,0.0,0.0,1.0
Теннисные струны,281799-BK,"Теннисная струна Head LYNX Tour Black 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-black-1-30-12-mietrov-15461,Тюмень: 11 сет | Бисертская: 11 сет | Уфа: 4 сет | Ижевск: 5 сет | Санкт-Петербург (Спортивная): 6.5 сет | Соболева: 26 сет | Парина: 21 сет,84.5,public/data/product_images/920ec1ae53b8.webp,0.0,6.5,0,26.0,21.0,11.0,0,11.0,4.0,5.0
Теннисные струны,281799-BK,"Теннисная струна Head LYNX Tour Black 1,30 200 метров",Head,15382 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-black-1-30-200-mietrov-15496,Санкт-Петербург (Спортивная): 1 боб,1.0,public/data/product_images/ebcbb7aee962.webp,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281799-CP,"Теннисная струна Head LYNX Tour - Champagne 1,20 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-champagne-1-20-12-mietrov-17549,Парина: 2 сет | Соболева: 5 сет | Санкт-Петербург (Ярослава Гашека): 9 сет,16.0,public/data/product_images/43c93ba89d7e.webp,9.0,0.0,0,5.0,2.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281799-CP,"Теннисная струна Head LYNX Tour Champagne 1,25 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-champagne-1-25-12-mietrov-11893,Тюмень (Народная): 7 сет | Ижевск: 4 сет | Соболева: 1 сет | Уфа: 0.5 сет,12.5,public/data/product_images/c2182a41ebb1.webp,0.0,0.0,0,1.0,0.0,0.0,0,7.0,0.5,4.0
Теннисные струны,281799-CP,"Теннисная струна Head LYNX Tour Champagne 1,25 200 метров",Head,13643 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-champagne-1-25-200-mietrov-11894,Санкт-Петербург (Спортивная): 1 боб | Соболева: 1 боб | Парина: 1 боб,3.0,public/data/product_images/6bb91e4ecd66.webp,0.0,1.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281799-CP,"Теннисная струна Head LYNX Tour Champagne 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-champagne-1-30-12-mietrov-11182,Парина: 14 сет | Бисертская: 9.5 сет | Тюмень (Народная): 12 сет | Соболева: 4 сет | Ижевск: 6 сет | Санкт-Петербург (Ярослава Гашека): 10 сет | Уфа: 13 сет | Санкт-Петербург (Спортивная): 13 сет,81.5,public/data/product_images/c391a35597c5.webp,10.0,13.0,0,4.0,14.0,9.5,0,12.0,13.0,6.0
Теннисные струны,281799-CP,"Теннисная струна Head LYNX Tour Champagne 1,30 200 метров",Head,16192 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-champagne-1-30-200-mietrov-11183,Бисертская: 1 боб | Уфа: 1 боб | Соболева: 1 боб | Тюмень (Народная): 1 боб | Санкт-Петербург (Спортивная): 1 боб | Основной склад Екатеринбург: 1 боб | Парина: 1 боб | Ижевск: 1 боб,8.0,public/data/product_images/57263345b8d3.webp,0.0,1.0,1,1.0,1.0,1.0,0,1.0,1.0,1.0
Теннисные струны,281790-GR,"Теннисная струна Head LYNX Tour Grey 1,25 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-grey-1-25-12-mietrov-12989,Соболева: 2 сет | Парина: 4 сет,6.0,public/data/product_images/d3d97615d0af.webp,0.0,0.0,0,2.0,4.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281790-GR,"Теннисная струна Head LYNX Tour Grey 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-grey-1-30-12-mietrov-12990,Санкт-Петербург (Спортивная): 12.5 сет | Соболева: 16 сет | Тюмень (Народная): 19 сет | Ижевск: 4 сет,51.5,public/data/product_images/8bb76e582448.webp,0.0,12.5,0,16.0,0.0,0.0,0,19.0,0.0,4.0
Теннисные струны,281799-OR,"Теннисная струна Head LYNX Tour Orange 1,25 12 метров",Head,1118 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-orange-1-25-12-mietrov-10818,Тюмень (Народная): 1 сет | Ижевск: 6 сет | Бисертская: 0.5 сет,7.5,public/data/product_images/39758d62c938.webp,0.0,0.0,0,0.0,0.0,0.5,0,1.0,0.0,6.0
Теннисные струны,281799-OR,"Теннисная струна Head LYNX Tour Orange 1,25 200 метров",Head,15382 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-orange-1-25-200-mietrov-11061,Санкт-Петербург (Спортивная): 1 боб,1.0,public/data/product_images/d4499f4a332d.webp,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281799-OR,"Теннисная струна Head LYNX Tour Orange 1,30 12 метров",Head,1118 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-orange-1-30-12-mietrov-10819,Ижевск: 7 сет | Парина: 6 сет | Санкт-Петербург (Спортивная): 19 сет | Тюмень (Народная): 7 сет | Соболева: 12 сет | Уфа: 2 сет,53.0,public/data/product_images/cf7898109d54.webp,0.0,19.0,0,12.0,6.0,0.0,0,7.0,2.0,7.0
Теннисные струны,281799-OR,"Теннисная струна Head LYNX Tour Orange 1,30 200 метров",Head,15787 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-tour-orange-1-30-200-mietrov-11170,Соболева: 1 боб | Ижевск: 1 боб | Санкт-Петербург (Спортивная): 1 боб | Парина: 2 боб | Бисертская: 1 боб | Уфа: 1 боб,7.0,public/data/product_images/772347398705.webp,0.0,1.0,0,1.0,2.0,1.0,0,0.0,1.0,1.0
Теннисные струны,281794-17YW,"Теннисная струна Head LYNX Yellow 1,25 12 метров",Head,1369 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-yellow-1-25-12-mietrov-6496,Парина: 17.5 сет | Соболева: 10 сет | Ижевск: 13 сет | Тюмень: 0.5 сет | Уфа: 2 сет | Санкт-Петербург (Ярослава Гашека): 15 сет,58.0,public/data/product_images/f1956868db3c.webp,15.0,0.0,0,10.0,17.5,0.0,0,0.5,2.0,13.0
Теннисные струны,281794-17YW,"Теннисная струна Head LYNX Yellow 1,25 200 метров",Head,15382 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-yellow-1-25-200-mietrov-5935,Парина: 1 боб | Уфа: 1 боб | Тюмень (Народная): 1 боб,3.0,public/data/product_images/6ccc532db2d1.webp,0.0,0.0,0,0.0,1.0,0.0,0,1.0,1.0,0.0
Теннисные струны,281794-16YW,"Теннисная струна Head LYNX Yellow 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-yellow-1-30-12-mietrov-13520,Ижевск: 4 сет | Уфа: 7 сет | Тюмень (Народная): 11 сет | Санкт-Петербург (Спортивная): 33.5 сет | Бисертская: 16 сет,71.5,public/data/product_images/7e16e5825534.webp,0.0,33.5,0,0.0,0.0,16.0,0,11.0,7.0,4.0
Теннисные струны,281794-16YW,"Теннисная струна Head LYNX Yellow 1,30 200 метров",Head,15382 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-yellow-1-30-200-mietrov-12258,Санкт-Петербург (Спортивная): 1 боб,1.0,public/data/product_images/a9d0f8b308f0.webp,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281784,"Теннисная струна Head LYNX (желтый) 1,20 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-zhieltyi-1-20-12-mietrov-18013,Соболева: 2 сет,2.0,public/data/product_images/241a45932ac9.webp,0.0,0.0,0,2.0,0.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281784-YW,"Теннисная струна Head LYNX (желтый) 1,25 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-zhieltyi-1-25-12-mietrov-9066,Парина: 5 сет | Соболева: 4 сет | Тюмень: 1 сет | Бисертская: 1.5 сет | Ижевск: 6 сет | Санкт-Петербург (Спортивная): 3 сет | Тюмень (Народная): 1 сет,21.5,public/data/product_images/c48f8d5e1e21.webp,0.0,3.0,0,4.0,5.0,1.5,0,2.0,0.0,6.0
Теннисные струны,281784-YW,"Теннисная струна Head LYNX (желтый) 1,30 12 метров",Head,1207 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-zhieltyi-1-30-12-mietrov-16621,Ижевск: 3 сет | Бисертская: 3 сет | Тюмень (Народная): 3 сет | Санкт-Петербург (Спортивная): 7 сет | Уфа: 3 сет | Парина: 6 сет | Соболева: 7 сет,32.0,public/data/product_images/f4911b7f5eeb.webp,0.0,7.0,0,7.0,6.0,3.0,0,3.0,3.0,3.0
Теннисные струны,281784,"Теннисная струна Head LYNX (Зеленый) 1,25 12 метров",Head,1369 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-zielienyi-1-25-12-mietrov-10789,Тюмень: 1 сет | Соболева: 2 сет | Тюмень (Народная): 1 сет,4.0,public/data/product_images/e6f0f63bbf4c.webp,0.0,0.0,0,2.0,0.0,0.0,0,2.0,0.0,0.0
Теннисные струны,281784,"Теннисная струна Head LYNX (Зеленый) 1,30 12 метров",Head,1183 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-lynx-zielienyi-1-30-12-mietrov-15082,Ижевск: 14 сет | Санкт-Петербург (Спортивная): 6 сет | Соболева: 13 сет | Бисертская: 11 сет | Тюмень (Народная): 2 сет,46.0,public/data/product_images/ad6ad8fc96b6.webp,0.0,6.0,0,13.0,0.0,11.0,0,2.0,0.0,14.0
Теннисные струны,281033-16LNT,"Теннисная струна Head Master Natural 1,30 12 метров",Head,397 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-master-natural-1-30-12-mietrov-7890,Тюмень (Народная): 10.5 сет | Соболева: 4 сет | Бисертская: 4 сет,18.5,public/data/product_images/d05d9c7f39e2.webp,0.0,0.0,0,4.0,0.0,4.0,0,10.5,0.0,0.0
Теннисные струны,281023-16LSI,"Теннисная струна Head Master Silver 1,30 12 метров",Head,397 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-master-silver-1-30-12-mietrov-8073,Ижевск: 12 сет | Тюмень: 4 сет | Тюмень (Народная): 3 сет,19.0,public/data/product_images/5563370b2d45.webp,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,12.0
Теннисные струны,281033-16LSI,"Теннисная струна Head Master Silver 1,30 200 метров",Head,4666 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-master-silver-1-30-200-mietrov-10090,Санкт-Петербург (Спортивная): 1 боб | Соболева: 1 боб,2.0,public/data/product_images/bf54fd109dd2.webp,0.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0
Теннисные струны,281033-15LSI,"Теннисная струна Head Master Silver 1,40 200 метров",Head,4666 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-master-silver-1-40-200-mietrov-10091,Ижевск: 1 боб | Уфа: 1 боб,2.0,public/data/product_images/c3f1a8196f81.webp,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0
Теннисные струны,281033,"Теннисная струна Head Master White 1,30 200 метров",Head,4666 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-master-white-1-30-200-mietrov-14134,Парина: 1 боб | Ижевск: 1 боб | Соболева: 1 боб,3.0,public/data/product_images/ec6144bdc5af.webp,0.0,0.0,0,1.0,1.0,0.0,0,0.0,0.0,1.0
Теннисные струны,281319-16WH,"Теннисная струна Head Master White 1,30 400 метров",Head,9712 ₽,https://saletennis.com/catalog/product/tiennisnaia-struna-head-master-white-1-30-400-mietrov-10462,Соболева: 1 боб,1.0,public/data/product_images/17dc2d34c9f3.webp,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0
