Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Одежда,MD276-4104,Платье женское 7/6 Mari Dress 2.0 - Antarctica,7/6,6990 ₽,https://saletennis.com/catalog/product/plat-ie-zhienskoie-7-6-mari-dress-2-0-antarctica-18635/,S: Соболева - 1 шт | Основной склад Екатеринбург - 1 шт | Ижевск - 1 шт | Парина - 1 шт | M: Ижевск - 1 шт | Основной склад Екатеринбург - 1 шт | Парина - 1 шт | Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | Парина - 2 шт,12,data\product_images\dc0ae196c163.png,0,2,2,1,4,1,0,0,0,2
Одежда,AC-76WH,Кепка 7/6 Adults Cap - White,7/6,2990 ₽,https://saletennis.com/catalog/product/kiepka-7-6-adults-cap-white-13213/,Елизаветенское шоссе: 5 шт | Тюмень: 2 шт | Парина: 5 шт | Уфа: 5 шт | Ижевск: 9 шт | Соболева: 6 шт | Санкт-Петербург (Ярослава Гашека): 2 шт | Санкт-Петербург (Спортивная): 3 шт | Бисертская: 5 шт,42,data\product_images\afaa15d98700.png,2,3,0,6,5,5,5,2,5,9
Одежда,KS76-1215,Юбка женская 7/6 Kris Skirt - Shaved Chocolate,7/6,5990 ₽,https://saletennis.com/catalog/product/iubka-zhienskaia-7-6-kris-skirt-shaved-chocolate-19291/,XXS: Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 2 шт | XS: Соболева - 1 шт | Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Елизаветенское шоссе - 1 шт | Парина - 1 шт | S: Парина - 2 шт | Соболева - 1 шт | Ижевск - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Елизаветенское шоссе - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Уфа - 1 шт | M: Уфа - 1 шт | Ижевск - 1 шт | Парина - 2 шт | Соболева - 1 шт | Елизаветенское шоссе - 1 шт | Бисертская - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Тюмень (Народная) - 1 шт | L: Парина - 1 шт | Соболева - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,32,data\product_images\2eabafaf0ecc.png,4,6,0,4,6,1,3,4,2,2
Одежда,62GHC20113,Платье женское Mizuno Frontier Dress - Midnight Navy,Mizuno,4893 ₽,https://saletennis.com/catalog/product/plat-ie-zhienskoie-mizuno-frontier-dress-midnight-navy-18191/,XS: Основной склад Екатеринбург - 1 шт | Соболева - 1 шт,2,data\product_images\af00a2c92067.png,0,0,1,1,0,0,0,0,0,0
Одежда,MTS76-1264,Футболка для мальчиков 7/6 Max T-shirt 2.0 - Bright Orange,7/6,2093 ₽,https://saletennis.com/catalog/product/futbolka-dlia-mal-chikov-7-6-max-t-shirt-2-0-bright-orange-17914/,XS: Основной склад Екатеринбург - 1 шт | Соболева - 1 шт | Уфа - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | S: Уфа - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | Бисертская - 1 шт | M: Основной склад Екатеринбург - 1 шт | Уфа - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | Тюмень (Народная) - 1 шт | L: Соболева - 1 шт | Уфа - 1 шт | Тюмень (Народная) - 1 шт | Основной склад Екатеринбург - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | XL: Уфа - 1 шт | Ижевск - 1 шт,20,data\product_images\a44959e83fbd.png,0,4,3,4,0,1,0,2,5,1
Одежда,FZ6910-365,Футболка мужская Nike Court Advantage Top - Malachite/White,Nike,5992 ₽,https://saletennis.com/catalog/product/futbolka-muzhskaia-nike-court-advantage-top-malachite-white-19020/,M: Уфа - 1 шт | Ижевск - 1 шт,2,data\product_images\e6105bfd04ed.jpg,0,0,0,0,0,0,0,0,1,1
Одежда,KT76-010,Топ женский 7/6 Kris Top - Black,7/6,4792 ₽,https://saletennis.com/catalog/product/top-zhienskii-7-6-kris-top-black-17109/,XXS: Санкт-Петербург (Спортивная) - 1 шт | XS: Елизаветенское шоссе - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | Соболева - 1 шт | Ижевск - 1 шт | Парина - 1 шт | S: Тюмень (Народная) - 1 шт | Основной склад Екатеринбург - 1 шт | Парина - 1 шт | Ижевск - 1 шт | Соболева - 1 шт | Елизаветенское шоссе - 2 шт | M: Уфа - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Ижевск - 2 шт | Соболева - 1 шт | Елизаветенское шоссе - 2 шт | Тюмень (Народная) - 1 шт | Парина - 1 шт | Бисертская - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | Елизаветенское шоссе - 2 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,28,data\product_images\0decab833b45.png,0,5,1,3,3,1,7,3,1,4
Одежда,W214102221,Платье женское Bidi Badu Jala Tech - Red/Blue,Bidi Badu,3490 ₽,https://saletennis.com/catalog/product/plat-ie-zhienskoie-bidi-badu-jala-tech-red-blue-14350/,XS: Основной склад Екатеринбург - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт,2,data\product_images\8a87ed82938d.png,0,1,1,0,0,0,0,0,0,0
Одежда,MP76-BK,Спортивные штаны мужские 7/6 Man Pants - Black,7/6,3990 ₽,https://saletennis.com/catalog/product/sportivnyie-shtany-muzhskiie-7-6-man-pants-black-15246/,M: Уфа - 1 шт | Ижевск - 1 шт | L: Санкт-Петербург (Спортивная) - 2 шт | Тюмень (Народная) - 2 шт | Соболева - 1 шт | Уфа - 1 шт | Ижевск - 1 шт | Парина - 1 шт | XL: Парина - 1 шт | Тюмень (Народная) - 1 шт | Уфа - 1 шт | Основной склад Екатеринбург - 2 шт | Ижевск - 2 шт | Санкт-Петербург (Спортивная) - 3 шт | XXL: Ижевск - 1 шт | Соболева - 1 шт | Основной склад Екатеринбург - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Парина - 1 шт,26,data\product_images\0df9497c6084.png,0,7,3,2,3,0,0,3,3,5
Одежда,DR102179115C0013,Майка женская Diadora L. Tank Icon - White,Не определен,2990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-diadora-l-tank-icon-white-15317/,XS: Основной склад Екатеринбург - 1 шт,1,data\product_images\2c3d6c93d92b.png,0,0,1,0,0,0,0,0,0,0
Одежда,MTS76-1632,Футболка для мальчиков 7/6 Max T-shirt 2.0 - Shell Pink,7/6,2990 ₽,https://saletennis.com/catalog/product/futbolka-dlia-mal-chikov-7-6-max-t-shirt-2-0-shell-pink-19323/,XS: Соболева - 1 шт | Ижевск - 1 шт | Уфа - 1 шт | Парина - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | S: Парина - 1 шт | Уфа - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Тюмень (Народная) - 1 шт | M: Ижевск - 1 шт | Уфа - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | L: Уфа - 1 шт | Соболева - 1 шт | Основной склад Екатеринбург - 2 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | XL: Основной склад Екатеринбург - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Уфа - 1 шт | Ижевск - 1 шт | Соболева - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | Парина - 1 шт,32,data\product_images\b4b651b3138c.png,5,5,3,3,3,0,0,5,5,3
Одежда,WT76-100,Футболка женская 7/6 Alice T-shirt - White,7/6,3192 ₽,https://saletennis.com/catalog/product/futbolka-zhienskaia-7-6-alice-t-shirt-white-17112/,XXS: Санкт-Петербург (Спортивная) - 1 шт | Бисертская - 1 шт | Соболева - 1 шт | XS: Парина - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Бисертская - 1 шт | Елизаветенское шоссе - 1 шт | Соболева - 1 шт | S: Парина - 1 шт | Елизаветенское шоссе - 1 шт | Соболева - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт | Парина - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт | XL: Соболева - 1 шт | Санкт-Петербург (Спортивная) - 1 шт,16,data\product_images\829f67d2f702.png,0,5,0,4,3,2,2,0,0,0
Одежда,MTL76-4109,Футболка мужская 7/6 Loddy T-Shirt 2.0 - Arona,7/6,3990 ₽,https://saletennis.com/catalog/product/futbolka-muzhskaia-7-6-loddy-t-shirt-2-0-arona-18618/,M: Соболева - 1 шт | Тюмень (Народная) - 2 шт,3,data\product_images\627d5eeeaf30.png,0,0,0,1,0,0,0,2,0,0
Одежда,62GAC700-44,Футболка женская Mizuno Daybreakers Printed - Lemon Tonic,Mizuno,2793 ₽,https://saletennis.com/catalog/product/futbolka-zhienskaia-mizuno-daybreakers-printed-lemon-tonic-18415/,M: Основной склад Екатеринбург - 1 шт,1,data\product_images\0bc1d05d47bd.png,0,0,1,0,0,0,0,0,0,0
Одежда,WSA76-100,Шорты женские 7/6 Alex Shorts - White,7/6,4392 ₽,https://saletennis.com/catalog/product/shorty-zhienskiie-7-6-alex-shorts-white-17127/,XXS: Санкт-Петербург (Спортивная) - 1 шт | Основной склад Екатеринбург - 1 шт | Уфа - 1 шт | Тюмень (Народная) - 1 шт | XS: Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | S: Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | M: Парина - 1 шт | Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | L: Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | Соболева - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,16,data\product_images\92248f3a261e.png,0,6,1,1,1,1,0,5,1,0
Одежда,FZ6512-499,Юбка женская Nike Court Ace Skirt - World Indigo,Nike,8632 ₽,https://saletennis.com/catalog/product/iubka-zhienskaia-nike-court-ace-skirt-world-indigo-18103/,XS: Санкт-Петербург (Спортивная) - 1 шт,1,data\product_images\0379ce81daee.png,0,1,0,0,0,0,0,0,0,0
Одежда,62GAC502-93,Поло мужское Mizuno Daybreakers Shadow - Black/Grape Leaf,Mizuno,3990 ₽,https://saletennis.com/catalog/product/polo-muzhskoie-mizuno-daybreakers-shadow-black-grape-leaf-18402/,S: Тюмень (Народная) - 1 шт | L: Тюмень (Народная) - 1 шт | XL: Основной склад Екатеринбург - 1 шт,3,data\product_images\d2454c23addf.png,0,0,1,0,0,0,0,2,0,0
Одежда,62GAC20230,Майка женская Mizuno Frontier Tank - Bay,Mizuno,2933 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-mizuno-frontier-tank-bay-18193/,XS: Основной склад Екатеринбург - 1 шт | S: Основной склад Екатеринбург - 1 шт | M: Основной склад Екатеринбург - 2 шт | L: Основной склад Екатеринбург - 1 шт,5,data\product_images\481a70c854ad.png,0,0,5,0,0,0,0,0,0,0
Одежда,FZ6917-795,Шорты мужские Nike Court Victory 9in - Topaz Gold/White,Nike,5243 ₽,https://saletennis.com/catalog/product/shorty-muzhskiie-nike-court-victory-9in-topaz-gold-white-17382/,L: Уфа - 1 шт | Тюмень (Народная) - 1 шт | XL: Уфа - 1 шт,3,data\product_images\7f4da56ef944.png,0,0,0,0,0,0,0,1,2,0
Одежда,II2602-503,Майка женская Nike Court Slam - Light Magenta/Tattoo/Black,Nike,8990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nike-court-slam-light-magenta-tattoo-black-19231/,XS: Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | S: Уфа - 1 шт | Ижевск - 1 шт | Парина - 1 шт | L: Санкт-Петербург (Спортивная) - 1 шт,6,data\product_images\19db995b13c1.png,0,2,0,0,1,0,0,1,1,1
